episode_num,timestep,episode_reward,episode_length,cumulative_reward,moving_avg_10,moving_avg_100,conditions_read,navigation_started,zones_reached,correct_zones,treatments_applied,episode_phases,final_distances,best_distances,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window
7296,66540,1.8499999999999988,10,47479.60000000014,9.165999999999999,7.641,False,False,False,False,False,UNKNOWN,0,0,-0.13149809837341309,57.57515335083008,1.1465559005737305,0.0005,0.2433624267578125,57.443655252456665,74.43552774063127
7297,66560,16.64,8,47496.240000000136,9.236,7.6432,False,False,False,False,False,UNKNOWN,0,0,0.013324168510735035,13.79002571105957,1.100604772567749,0.0005,0.6022630929946899,13.803349879570305,274.71459193769067
7298,66560,1.7199999999999998,4,47497.96000000014,7.813999999999998,7.643199999999999,False,False,False,False,False,UNKNOWN,0,0,0.013324168510735035,13.79002571105957,1.100604772567749,0.0005,0.6022630929946899,13.803349879570305,274.71459193769067
7299,66560,16.130000000000003,6,47514.090000000135,9.225,7.785299999999999,False,False,False,False,False,UNKNOWN,0,0,0.013324168510735035,13.79002571105957,1.100604772567749,0.0005,0.6022630929946899,13.803349879570305,274.71459193769067
7300,66580,16.96,12,47531.050000000134,10.734,7.9376999999999995,False,False,False,False,False,UNKNOWN,0,0,-0.0067013041116297245,23.988605499267578,1.134643316268921,0.0005,0.3727417588233948,23.98190419515595,266.34911323330334
7301,66580,16.450000000000003,5,47547.50000000013,12.207,8.081800000000001,False,False,False,False,False,UNKNOWN,0,0,-0.0067013041116297245,23.988605499267578,1.134643316268921,0.0005,0.3727417588233948,23.98190419515595,266.34911323330334
7302,66600,1.5799999999999987,11,47549.08000000013,12.046000000000001,8.088500000000002,False,False,False,False,False,UNKNOWN,0,0,-0.46629491448402405,13.544992446899414,1.0492150783538818,0.0005,0.7314431667327881,13.07869753241539,271.20664578600815
7303,66600,5.42,4,47554.50000000013,10.978,8.1317,False,False,False,False,False,UNKNOWN,0,0,-0.46629491448402405,13.544992446899414,1.0492150783538818,0.0005,0.7314431667327881,13.07869753241539,271.20664578600815
7304,66620,2.999999999999998,20,47557.50000000013,9.620000000000001,7.999199999999999,False,False,False,False,False,UNKNOWN,0,0,-0.26981601119041443,2.4363389015197754,1.0356371402740479,0.0005,0.35786372423171997,2.166522890329361,253.28543506350238
7305,66620,15.940000000000001,3,47573.44000000013,9.568999999999999,8.1359,False,False,False,False,False,UNKNOWN,0,0,-0.26981601119041443,2.4363389015197754,1.0356371402740479,0.0005,0.35786372423171997,2.166522890329361,253.28543506350238
7306,66620,5.1,5,47578.54000000013,9.894,8.019200000000001,False,False,False,False,False,UNKNOWN,0,0,-0.26981601119041443,2.4363389015197754,1.0356371402740479,0.0005,0.35786372423171997,2.166522890329361,253.28543506350238
7307,66620,1.7199999999999998,4,47580.26000000013,8.402,8.024099999999999,False,False,False,False,False,UNKNOWN,0,0,-0.26981601119041443,2.4363389015197754,1.0356371402740479,0.0005,0.35786372423171997,2.166522890329361,253.28543506350238
7308,66640,2.2399999999999998,8,47582.50000000013,8.453999999999999,8.033700000000001,False,False,False,False,False,UNKNOWN,0,0,-0.0648365467786789,2.563209295272827,1.0803531408309937,0.0005,0.900191068649292,2.4983727484941483,269.5958840309119
7309,66660,2.579999999999998,16,47585.08000000013,7.098999999999999,7.895,False,False,False,False,False,UNKNOWN,0,0,-0.11950788646936417,3.8842697143554688,1.2504386901855469,0.0005,-1.149782657623291,3.7647618278861046,276.5118736825977
7310,66660,15.93,6,47601.01000000013,6.996,7.8901,False,False,False,False,False,UNKNOWN,0,0,-0.11950788646936417,3.8842697143554688,1.2504386901855469,0.0005,-1.149782657623291,3.7647618278861046,276.5118736825977
7311,66660,5.1,5,47606.11000000013,5.861,7.891699999999999,False,False,False,False,False,UNKNOWN,0,0,-0.11950788646936417,3.8842697143554688,1.2504386901855469,0.0005,-1.149782657623291,3.7647618278861046,276.5118736825977
7312,66680,1.4999999999999982,15,47607.61000000013,5.853,7.9067,False,False,False,False,False,UNKNOWN,0,0,0.10909733921289444,21.79306411743164,1.1194568872451782,0.0005,0.324910044670105,21.902161456644535,276.9179103467075
7313,66680,15.420000000000002,4,47623.03000000013,6.853,7.999099999999999,False,False,False,False,False,UNKNOWN,0,0,0.10909733921289444,21.79306411743164,1.1194568872451782,0.0005,0.324910044670105,21.902161456644535,276.9179103467075
7314,66700,16.7,10,47639.73000000013,8.223,8.145299999999999,False,False,False,False,False,UNKNOWN,0,0,-0.11903078854084015,20.34529685974121,1.127260446548462,0.0005,0.7373328804969788,20.22626607120037,275.13937891510386
7315,66700,15.940000000000001,3,47655.67000000013,8.223,8.2863,False,False,False,False,False,UNKNOWN,0,0,-0.11903078854084015,20.34529685974121,1.127260446548462,0.0005,0.7373328804969788,20.22626607120037,275.13937891510386
7316,66720,3.2599999999999976,22,47658.93000000013,8.038999999999998,8.3013,False,False,False,False,False,UNKNOWN,0,0,0.2910146117210388,6.92043924331665,1.1127580404281616,0.0005,0.6978390216827393,7.211453855037689,257.14363549613506
7317,66720,15.940000000000001,3,47674.87000000013,9.460999999999999,8.4368,False,False,False,False,False,UNKNOWN,0,0,0.2910146117210388,6.92043924331665,1.1127580404281616,0.0005,0.6978390216827393,7.211453855037689,257.14363549613506
7318,66740,2.5099999999999976,22,47677.380000000136,9.488,8.297699999999999,False,False,False,False,False,UNKNOWN,0,0,-0.4102168083190918,10.571735382080078,1.1735126972198486,0.0005,0.48329025506973267,10.161518573760986,244.42489237445048
7319,66760,2.2999999999999994,10,47679.68000000014,9.459999999999999,8.1493,False,False,False,False,False,UNKNOWN,0,0,-0.011515960097312927,5.804563999176025,1.2637068033218384,0.0005,-1.8722124099731445,5.7930480390787125,59.46682703419371
7320,66760,2.0799999999999996,6,47681.76000000014,8.075,8.0085,False,False,False,False,False,UNKNOWN,0,0,-0.011515960097312927,5.804563999176025,1.2637068033218384,0.0005,-1.8722124099731445,5.7930480390787125,59.46682703419371
7321,66760,16.29,8,47698.05000000014,9.193999999999999,8.007599999999998,False,False,False,False,False,UNKNOWN,0,0,-0.011515960097312927,5.804563999176025,1.2637068033218384,0.0005,-1.8722124099731445,5.7930480390787125,59.46682703419371
7322,66780,4.93,6,47702.98000000014,9.537,7.892699999999998,False,False,False,False,False,UNKNOWN,0,0,0.007663613650947809,19.2864990234375,1.0075836181640625,0.0005,0.5809056758880615,19.294162637088448,62.159549036523664
7323,66780,1.7199999999999998,4,47704.70000000014,8.166999999999998,7.8924,False,False,False,False,False,UNKNOWN,0,0,0.007663613650947809,19.2864990234375,1.0075836181640625,0.0005,0.5809056758880615,19.294162637088448,62.159549036523664
7324,66780,16.61,7,47721.31000000014,8.158,8.0397,False,False,False,False,False,UNKNOWN,0,0,0.007663613650947809,19.2864990234375,1.0075836181640625,0.0005,0.5809056758880615,19.294162637088448,62.159549036523664
7325,66800,6.539999999999999,23,47727.850000000144,7.217999999999998,8.0557,False,False,False,False,False,UNKNOWN,0,0,-0.272156685590744,6.002939224243164,1.0531446933746338,0.0005,0.8626847267150879,5.73078253865242,52.03969964930783
7326,66800,16.450000000000003,5,47744.30000000014,8.536999999999999,8.2042,False,False,False,False,False,UNKNOWN,0,0,-0.272156685590744,6.002939224243164,1.0531446933746338,0.0005,0.8626847267150879,5.73078253865242,52.03969964930783
7327,66820,15.940000000000001,3,47760.24000000014,8.536999999999999,8.3142,False,False,False,False,False,UNKNOWN,0,0,-0.31303197145462036,21.619659423828125,1.1933037042617798,0.0005,0.5195795297622681,21.306627452373505,53.27056472903678
7328,66820,2.1399999999999992,8,47762.38000000014,8.5,8.3113,False,False,False,False,False,UNKNOWN,0,0,-0.31303197145462036,21.619659423828125,1.1933037042617798,0.0005,0.5195795297622681,21.306627452373505,53.27056472903678
7329,66840,16.759999999999998,12,47779.140000000145,9.946000000000002,8.459399999999999,False,False,False,False,False,UNKNOWN,0,0,-0.13477185368537903,10.51298999786377,1.070168137550354,0.0005,0.7531074285507202,10.37821814417839,56.73364080622408
7330,66840,1.8799999999999994,6,47781.02000000014,9.925999999999998,8.458799999999998,False,False,False,False,False,UNKNOWN,0,0,-0.13477185368537903,10.51298999786377,1.070168137550354,0.0005,0.7531074285507202,10.37821814417839,56.73364080622408
7331,66840,16.509999999999998,7,47797.530000000144,9.947999999999999,8.4597,False,False,False,False,False,UNKNOWN,0,0,-0.13477185368537903,10.51298999786377,1.070168137550354,0.0005,0.7531074285507202,10.37821814417839,56.73364080622408
7332,66860,2.0399999999999996,8,47799.570000000145,9.658999999999999,8.430699999999998,False,False,False,False,False,UNKNOWN,0,0,0.05473367124795914,7.25908899307251,1.0126898288726807,0.0005,0.801224410533905,7.313822664320469,47.68030938128807
7333,66860,15.940000000000001,3,47815.51000000015,11.081,8.540699999999998,False,False,False,False,False,UNKNOWN,0,0,0.05473367124795914,7.25908899307251,1.0126898288726807,0.0005,0.801224410533905,7.313822664320469,47.68030938128807
7334,66880,1.6999999999999968,25,47817.210000000145,9.59,8.398299999999999,False,False,False,False,False,UNKNOWN,0,0,0.0684705525636673,5.695107936859131,1.1659284830093384,0.0005,0.6863092184066772,5.763578489422798,42.55897139847483
7335,66880,2.109999999999999,7,47819.320000000145,9.147,8.4028,False,False,False,False,False,UNKNOWN,0,0,0.0684705525636673,5.695107936859131,1.1659284830093384,0.0005,0.6863092184066772,5.763578489422798,42.55897139847483
7336,66900,16.32,9,47835.640000000145,9.134,8.406600000000001,False,False,False,False,False,UNKNOWN,0,0,-0.1381891965866089,7.805258750915527,1.28386652469635,0.0005,0.7624340653419495,7.6670695543289185,37.046054121377495
7337,66900,15.940000000000001,3,47851.58000000015,9.133999999999997,8.5484,False,False,False,False,False,UNKNOWN,0,0,-0.1381891965866089,7.805258750915527,1.28386652469635,0.0005,0.7624340653419495,7.6670695543289185,37.046054121377495
7338,66900,15.97,4,47867.55000000015,10.517,8.6874,False,False,False,False,False,UNKNOWN,0,0,-0.1381891965866089,7.805258750915527,1.28386652469635,0.0005,0.7624340653419495,7.6670695543289185,37.046054121377495
7339,66900,1.7199999999999998,4,47869.27000000015,9.013,8.692,False,False,False,False,False,UNKNOWN,0,0,-0.1381891965866089,7.805258750915527,1.28386652469635,0.0005,0.7624340653419495,7.6670695543289185,37.046054121377495
7340,66920,16.450000000000003,5,47885.72000000015,10.47,8.839300000000001,False,False,False,False,False,UNKNOWN,0,0,0.06622691452503204,19.658838272094727,1.0467331409454346,0.0005,0.47067832946777344,19.72506518661976,28.865797821083852
7341,66920,1.8099999999999992,7,47887.530000000144,9.0,8.6977,False,False,False,False,False,UNKNOWN,0,0,0.06622691452503204,19.658838272094727,1.0467331409454346,0.0005,0.47067832946777344,19.72506518661976,28.865797821083852
7342,66920,16.450000000000003,5,47903.98000000014,10.441,8.8414,False,False,False,False,False,UNKNOWN,0,0,0.06622691452503204,19.658838272094727,1.0467331409454346,0.0005,0.47067832946777344,19.72506518661976,28.865797821083852
7343,66920,15.940000000000001,3,47919.920000000144,10.441,8.8363,False,False,False,False,False,UNKNOWN,0,0,0.06622691452503204,19.658838272094727,1.0467331409454346,0.0005,0.47067832946777344,19.72506518661976,28.865797821083852
7344,66940,16.5,15,47936.420000000144,11.921000000000001,8.8419,False,False,False,False,False,UNKNOWN,0,0,-0.006517958827316761,13.381914138793945,1.0090160369873047,0.0005,0.699920654296875,13.375396179966629,35.824744119320776
7345,66960,16.740000000000002,8,47953.16000000014,13.384,8.849900000000002,False,False,False,False,False,UNKNOWN,0,0,-0.17826266586780548,5.68762731552124,1.0998361110687256,0.0005,0.2515992522239685,5.509364649653435,36.01396062896397
7346,66960,16.48,6,47969.640000000145,13.4,8.8505,False,False,False,False,False,UNKNOWN,0,0,-0.17826266586780548,5.68762731552124,1.0998361110687256,0.0005,0.2515992522239685,5.509364649653435,36.01396062896397
7347,66960,16.450000000000003,5,47986.09000000014,13.450999999999999,8.9984,False,False,False,False,False,UNKNOWN,0,0,-0.17826266586780548,5.68762731552124,1.0998361110687256,0.0005,0.2515992522239685,5.509364649653435,36.01396062896397
7348,66960,16.259999999999998,7,48002.350000000144,13.48,8.996500000000001,False,False,False,False,False,UNKNOWN,0,0,-0.17826266586780548,5.68762731552124,1.0998361110687256,0.0005,0.2515992522239685,5.509364649653435,36.01396062896397
7349,66980,15.97,4,48018.320000000145,14.905000000000001,9.135800000000001,False,False,False,False,False,UNKNOWN,0,0,0.23566022515296936,25.49782943725586,0.9215240478515625,0.0005,-2.006518840789795,25.73348966240883,36.35264379222783
7350,66980,16.060000000000002,7,48034.38000000014,14.866000000000003,9.1319,False,False,False,False,False,UNKNOWN,0,0,0.23566022515296936,25.49782943725586,0.9215240478515625,0.0005,-2.006518840789795,25.73348966240883,36.35264379222783
7351,66980,1.5999999999999996,5,48035.98000000014,14.844999999999999,9.131599999999999,False,False,False,False,False,UNKNOWN,0,0,0.23566022515296936,25.49782943725586,0.9215240478515625,0.0005,-2.006518840789795,25.73348966240883,36.35264379222783
7352,66980,4.940000000000001,3,48040.920000000144,13.693999999999999,9.1583,False,False,False,False,False,UNKNOWN,0,0,0.23566022515296936,25.49782943725586,0.9215240478515625,0.0005,-2.006518840789795,25.73348966240883,36.35264379222783
7353,67000,16.48,6,48057.40000000015,13.748000000000001,9.158000000000001,False,False,False,False,False,UNKNOWN,0,0,0.044853802770376205,20.02557373046875,0.8910077214241028,0.0005,0.49520623683929443,20.070427533239126,49.9852799950051
7354,67000,1.5999999999999996,5,48059.000000000146,12.258,9.154000000000002,False,False,False,False,False,UNKNOWN,0,0,0.044853802770376205,20.02557373046875,0.8910077214241028,0.0005,0.49520623683929443,20.070427533239126,49.9852799950051
7355,67000,0.29999999999999893,10,48059.30000000015,10.614,9.139800000000001,False,False,False,False,False,UNKNOWN,0,0,0.044853802770376205,20.02557373046875,0.8910077214241028,0.0005,0.49520623683929443,20.070427533239126,49.9852799950051
7356,67020,16.42,4,48075.72000000015,10.608,9.1398,False,False,False,False,False,UNKNOWN,0,0,-0.39048540592193604,21.296031951904297,1.1413484811782837,0.0005,0.7314776182174683,20.90554654598236,49.79393559808323
7357,67020,4.940000000000001,3,48080.66000000015,9.457,9.023399999999999,False,False,False,False,False,UNKNOWN,0,0,-0.39048540592193604,21.296031951904297,1.1413484811782837,0.0005,0.7314776182174683,20.90554654598236,49.79393559808323
7358,67020,1.9499999999999988,10,48082.610000000146,8.026,8.875499999999999,False,False,False,False,False,UNKNOWN,0,0,-0.39048540592193604,21.296031951904297,1.1413484811782837,0.0005,0.7314776182174683,20.90554654598236,49.79393559808323
7359,67040,2.479999999999998,16,48085.09000000015,6.677000000000001,8.729800000000001,False,False,False,False,False,UNKNOWN,0,0,-0.12547680735588074,20.915292739868164,1.1580431461334229,0.0005,0.7566297054290771,20.789815932512283,49.196980005232795
7360,67040,16.48,6,48101.57000000015,6.718999999999999,8.728900000000001,False,False,False,False,False,UNKNOWN,0,0,-0.12547680735588074,20.915292739868164,1.1580431461334229,0.0005,0.7566297054290771,20.789815932512283,49.196980005232795
7361,67060,2.2699999999999982,14,48103.84000000015,6.786,8.5922,False,False,False,False,False,UNKNOWN,0,0,-0.2555975615978241,12.115987777709961,1.220926284790039,0.0005,0.6742713451385498,11.860390216112137,52.15228973147053
7362,67060,16.0,5,48119.84000000015,7.891999999999999,8.588,False,False,False,False,False,UNKNOWN,0,0,-0.2555975615978241,12.115987777709961,1.220926284790039,0.0005,0.6742713451385498,11.860390216112137,52.15228973147053
7363,67080,2.0799999999999996,6,48121.92000000015,6.452,8.585600000000001,False,False,False,False,False,UNKNOWN,0,0,-0.06683049350976944,7.947939395904541,1.287778615951538,0.0005,0.8578307628631592,7.881108902394772,47.309668271417124
7364,67080,16.42,4,48138.34000000015,7.934,8.7326,False,False,False,False,False,UNKNOWN,0,0,-0.06683049350976944,7.947939395904541,1.287778615951538,0.0005,0.8578307628631592,7.881108902394772,47.309668271417124
7365,67080,16.450000000000003,5,48154.79000000015,9.549,8.7377,False,False,False,False,False,UNKNOWN,0,0,-0.06683049350976944,7.947939395904541,1.287778615951538,0.0005,0.8578307628631592,7.881108902394772,47.309668271417124
7366,67080,1.8799999999999994,6,48156.670000000144,8.094999999999999,8.741900000000001,False,False,False,False,False,UNKNOWN,0,0,-0.06683049350976944,7.947939395904541,1.287778615951538,0.0005,0.8578307628631592,7.881108902394772,47.309668271417124
7367,67100,2.239999999999999,13,48158.91000000014,7.824999999999998,8.752,False,False,False,False,False,UNKNOWN,0,0,-0.2581869065761566,10.782537460327148,1.052534818649292,0.0005,0.7890486717224121,10.524350553750992,43.74224478682577
7368,67100,5.42,4,48164.33000000014,8.172,8.792200000000001,False,False,False,False,False,UNKNOWN,0,0,-0.2581869065761566,10.782537460327148,1.052534818649292,0.0005,0.7890486717224121,10.524350553750992,43.74224478682577
7369,67120,16.73,11,48181.06000000014,9.597,8.9331,False,False,False,False,False,UNKNOWN,0,0,0.2551572918891907,9.765815734863281,1.3006316423416138,0.0005,-0.49811673164367676,10.020973026752472,40.08554146179156
7370,67140,2.249999999999998,20,48183.31000000014,8.174,8.7911,False,False,False,False,False,UNKNOWN,0,0,-0.14911982417106628,9.53904914855957,1.1479699611663818,0.0005,0.6337807178497314,9.389929324388504,40.627557360653654
7371,67140,16.0,5,48199.31000000014,9.547,8.9239,False,False,False,False,False,UNKNOWN,0,0,-0.14911982417106628,9.53904914855957,1.1479699611663818,0.0005,0.6337807178497314,9.389929324388504,40.627557360653654
7372,67140,16.58,6,48215.890000000145,9.605,9.0725,False,False,False,False,False,UNKNOWN,0,0,-0.14911982417106628,9.53904914855957,1.1479699611663818,0.0005,0.6337807178497314,9.389929324388504,40.627557360653654
7373,67160,1.1399999999999983,13,48217.030000000144,9.511,9.0622,False,False,False,False,False,UNKNOWN,0,0,0.042558424174785614,25.692596435546875,1.0994279384613037,0.0005,0.40885651111602783,25.73515485972166,43.08671015415276
7374,67160,1.7199999999999998,4,48218.750000000146,8.041,9.052200000000001,False,False,False,False,False,UNKNOWN,0,0,0.042558424174785614,25.692596435546875,1.0994279384613037,0.0005,0.40885651111602783,25.73515485972166,43.08671015415276
7375,67160,1.7199999999999998,4,48220.47000000015,6.568,9.053099999999999,False,False,False,False,False,UNKNOWN,0,0,0.042558424174785614,25.692596435546875,1.0994279384613037,0.0005,0.40885651111602783,25.73515485972166,43.08671015415276
7376,67180,2.2999999999999985,10,48222.77000000015,6.609999999999999,8.916699999999999,False,False,False,False,False,UNKNOWN,0,0,0.5884731411933899,13.835821151733398,1.1620879173278809,0.0005,-0.2767549753189087,14.424294292926788,44.471896087860316
7377,67180,16.0,5,48238.77000000015,7.985999999999999,9.0556,False,False,False,False,False,UNKNOWN,0,0,0.5884731411933899,13.835821151733398,1.1620879173278809,0.0005,-0.2767549753189087,14.424294292926788,44.471896087860316
7378,67180,15.450000000000001,5,48254.22000000015,8.989,9.1897,False,False,False,False,False,UNKNOWN,0,0,0.5884731411933899,13.835821151733398,1.1620879173278809,0.0005,-0.2767549753189087,14.424294292926788,44.471896087860316
7379,67200,16.48,6,48270.70000000015,8.963999999999999,9.330599999999999,False,False,False,False,False,UNKNOWN,0,0,-0.12356281280517578,25.94584083557129,1.102940559387207,0.0005,0.44115012884140015,25.822278022766113,34.6255833861795
7380,67200,16.42,4,48287.12000000015,10.381,9.470799999999999,False,False,False,False,False,UNKNOWN,0,0,-0.12356281280517578,25.94584083557129,1.102940559387207,0.0005,0.44115012884140015,25.822278022766113,34.6255833861795
7381,67220,2.1699999999999977,14,48289.29000000015,8.998,9.3226,False,False,False,False,False,UNKNOWN,0,0,0.06201622635126114,12.700960159301758,1.1681052446365356,0.0005,0.7612723112106323,12.762976385653019,43.25170389290935
7382,67220,16.46,17,48305.750000000146,8.986,9.466399999999998,False,False,False,False,False,UNKNOWN,0,0,0.06201622635126114,12.700960159301758,1.1681052446365356,0.0005,0.7612723112106323,12.762976385653019,43.25170389290935
7383,67240,15.93,6,48321.680000000146,10.465,9.4615,False,False,False,False,False,UNKNOWN,0,0,-0.19202207028865814,3.08870530128479,1.1476612091064453,0.0005,0.8778098225593567,2.896683230996132,40.799152305297376
7384,67240,16.42,4,48338.100000000144,11.935,9.5674,False,False,False,False,False,UNKNOWN,0,0,-0.19202207028865814,3.08870530128479,1.1476612091064453,0.0005,0.8778098225593567,2.896683230996132,40.799152305297376
7385,67240,16.42,4,48354.52000000014,13.405000000000001,9.682999999999998,False,False,False,False,False,UNKNOWN,0,0,-0.19202207028865814,3.08870530128479,1.1476612091064453,0.0005,0.8778098225593567,2.896683230996132,40.799152305297376
7386,67260,2.489999999999998,13,48357.01000000014,13.424000000000001,9.690699999999998,False,False,False,False,False,UNKNOWN,0,0,0.059737492352724075,14.07196044921875,0.8629747629165649,0.0005,0.7381848096847534,14.131697941571474,48.612084686161126
7387,67280,2.7199999999999984,14,48359.73000000014,12.096,9.558499999999999,False,False,False,False,False,UNKNOWN,0,0,0.3723246455192566,5.688572883605957,1.3198729753494263,0.0005,-0.991169810295105,6.060897529125214,48.49882129797047
7388,67280,15.97,4,48375.70000000014,12.148,9.5588,False,False,False,False,False,UNKNOWN,0,0,0.3723246455192566,5.688572883605957,1.3198729753494263,0.0005,-0.991169810295105,6.060897529125214,48.49882129797047
7389,67280,16.42,4,48392.12000000014,12.142,9.702799999999998,False,False,False,False,False,UNKNOWN,0,0,0.3723246455192566,5.688572883605957,1.3198729753494263,0.0005,-0.991169810295105,6.060897529125214,48.49882129797047
7390,67280,2.2399999999999998,8,48394.36000000014,10.724,9.7065,False,False,False,False,False,UNKNOWN,0,0,0.3723246455192566,5.688572883605957,1.3198729753494263,0.0005,-0.991169810295105,6.060897529125214,48.49882129797047
7391,67300,1.7199999999999998,4,48396.08000000014,10.678999999999998,9.7065,False,False,False,False,False,UNKNOWN,0,0,-0.07238197326660156,32.47792434692383,1.1145247220993042,0.0005,0.1932275891304016,32.40554237365723,50.79117033510311
7392,67300,1.6599999999999993,7,48397.74000000014,9.199,9.691199999999998,False,False,False,False,False,UNKNOWN,0,0,-0.07238197326660156,32.47792434692383,1.1145247220993042,0.0005,0.1932275891304016,32.40554237365723,50.79117033510311
7393,67300,15.940000000000001,3,48413.680000000146,9.2,9.689599999999999,False,False,False,False,False,UNKNOWN,0,0,-0.07238197326660156,32.47792434692383,1.1145247220993042,0.0005,0.1932275891304016,32.40554237365723,50.79117033510311
7394,67300,0.7199999999999998,4,48414.40000000015,7.63,9.531,False,False,False,False,False,UNKNOWN,0,0,-0.07238197326660156,32.47792434692383,1.1145247220993042,0.0005,0.1932275891304016,32.40554237365723,50.79117033510311
7395,67320,1.9499999999999988,10,48416.350000000144,6.182999999999999,9.386000000000001,False,False,False,False,False,UNKNOWN,0,0,0.11261560767889023,3.5810112953186035,1.1244770288467407,0.0005,0.85666424036026,3.6936269029974937,82.2736687624586
7396,67320,1.5999999999999996,5,48417.95000000014,6.093999999999999,9.3835,False,False,False,False,False,UNKNOWN,0,0,0.11261560767889023,3.5810112953186035,1.1244770288467407,0.0005,0.85666424036026,3.6936269029974937,82.2736687624586
7397,67320,2.269999999999999,9,48420.22000000014,6.049,9.2398,False,False,False,False,False,UNKNOWN,0,0,0.11261560767889023,3.5810112953186035,1.1244770288467407,0.0005,0.85666424036026,3.6936269029974937,82.2736687624586
7398,67340,17.15,15,48437.37000000014,6.167,9.3941,False,False,False,False,False,UNKNOWN,0,0,0.29267168045043945,8.08653450012207,1.2304627895355225,0.0005,0.0946466326713562,8.37920618057251,92.63960227458577
7399,67340,5.42,4,48442.79000000014,5.067,9.286999999999999,False,False,False,False,False,UNKNOWN,0,0,0.29267168045043945,8.08653450012207,1.2304627895355225,0.0005,0.0946466326713562,8.37920618057251,92.63960227458577
7400,67360,15.940000000000001,3,48458.73000000014,6.436999999999999,9.2768,False,False,False,False,False,UNKNOWN,0,0,0.1946859359741211,37.808387756347656,1.0802900791168213,0.0005,0.19507825374603271,38.00307369232178,93.8114759607511
7401,67360,2.579999999999998,16,48461.31000000014,6.522999999999999,9.138100000000001,False,False,False,False,False,UNKNOWN,0,0,0.1946859359741211,37.808387756347656,1.0802900791168213,0.0005,0.19507825374603271,38.00307369232178,93.8114759607511
7402,67380,15.9,5,48477.210000000145,7.947,9.2813,False,False,False,False,False,UNKNOWN,0,0,0.14282885193824768,6.4685564041137695,1.0837352275848389,0.0005,0.7608872652053833,6.611385256052017,134.60103650263363
7403,67380,1.939999999999999,8,48479.15000000015,6.547,9.246500000000001,False,False,False,False,False,UNKNOWN,0,0,0.14282885193824768,6.4685564041137695,1.0837352275848389,0.0005,0.7608872652053833,6.611385256052017,134.60103650263363
7404,67400,2.8399999999999976,18,48481.99000000014,6.758999999999999,9.244900000000001,False,False,False,False,False,UNKNOWN,0,0,0.04254283756017685,3.4701008796691895,1.1849061250686646,0.0005,0.7419160604476929,3.5126437172293663,142.33510145690326
7405,67400,15.97,4,48497.960000000145,8.161,9.2452,False,False,False,False,False,UNKNOWN,0,0,0.04254283756017685,3.4701008796691895,1.1849061250686646,0.0005,0.7419160604476929,3.5126437172293663,142.33510145690326
7406,67400,16.42,4,48514.38000000014,9.642999999999999,9.3584,False,False,False,False,False,UNKNOWN,0,0,0.04254283756017685,3.4701008796691895,1.1849061250686646,0.0005,0.7419160604476929,3.5126437172293663,142.33510145690326
7407,67400,1.7199999999999998,4,48516.100000000144,9.588000000000001,9.3584,False,False,False,False,False,UNKNOWN,0,0,0.04254283756017685,3.4701008796691895,1.1849061250686646,0.0005,0.7419160604476929,3.5126437172293663,142.33510145690326
7408,67420,1.7499999999999978,15,48517.850000000144,8.047999999999998,9.3535,False,False,False,False,False,UNKNOWN,0,0,-0.2130974978208542,33.766883850097656,1.2520198822021484,0.0005,0.29796338081359863,33.5537863522768,139.18406267803186
7409,67440,5.6,10,48523.45000000014,8.065999999999999,9.3837,False,False,False,False,False,UNKNOWN,0,0,-0.005875484552234411,2.720543622970581,1.2870988845825195,0.0005,0.7846595048904419,2.7146681384183466,177.7429797243787
7410,67440,15.67,9,48539.12000000014,8.038999999999998,9.3811,False,False,False,False,False,UNKNOWN,0,0,-0.005875484552234411,2.720543622970581,1.2870988845825195,0.0005,0.7846595048904419,2.7146681384183466,177.7429797243787
7411,67460,15.41,7,48554.530000000144,9.322,9.4842,False,False,False,False,False,UNKNOWN,0,0,-0.3500076234340668,24.031192779541016,1.101401448249817,0.0005,0.12382519245147705,23.68118515610695,178.18382311360887
7412,67460,1.7199999999999998,4,48556.250000000146,7.903999999999999,9.4864,False,False,False,False,False,UNKNOWN,0,0,-0.3500076234340668,24.031192779541016,1.101401448249817,0.0005,0.12382519245147705,23.68118515610695,178.18382311360887
7413,67460,1.6299999999999994,6,48557.88000000014,7.872999999999999,9.3485,False,False,False,False,False,UNKNOWN,0,0,-0.3500076234340668,24.031192779541016,1.101401448249817,0.0005,0.12382519245147705,23.68118515610695,178.18382311360887
7414,67460,16.58,6,48574.460000000145,9.246999999999998,9.3473,False,False,False,False,False,UNKNOWN,0,0,-0.3500076234340668,24.031192779541016,1.101401448249817,0.0005,0.12382519245147705,23.68118515610695,178.18382311360887
7415,67480,4.609999999999999,7,48579.070000000145,8.111,9.234000000000002,False,False,False,False,False,UNKNOWN,0,0,0.053595565259456635,52.47956466674805,1.0866587162017822,0.0005,-0.6932399272918701,52.5331602320075,184.91108234049415
7416,67480,2.4599999999999986,12,48581.530000000144,6.714999999999999,9.226,False,False,False,False,False,UNKNOWN,0,0,0.053595565259456635,52.47956466674805,1.0866587162017822,0.0005,-0.6932399272918701,52.5331602320075,184.91108234049415
7417,67500,2.0799999999999996,6,48583.610000000146,6.750999999999998,9.0874,False,False,False,False,False,UNKNOWN,0,0,-0.5042870044708252,14.890177726745605,1.1578718423843384,0.0005,-1.6165432929992676,14.38589072227478,288.1893122065936
