episode_num,timestep,episode_reward,episode_length,cumulative_reward,moving_avg_10,moving_avg_100,conditions_read,navigation_started,zones_reached,correct_zones,treatments_applied,episode_phases,final_distances,best_distances,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window,reward_variance_window
4078,106496,-6.580000000000002,29,-39170.35999999961,-8.425999999999998,-7.703299999999998,True,True,True,False,False,TREAT,4,2,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4079,106496,0.03999999999999959,8,-39170.31999999961,-7.706999999999996,-7.5913999999999975,True,True,True,False,False,TREAT,4,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4080,106496,-8.749999999999995,30,-39179.06999999961,-7.676999999999998,-7.560899999999998,True,True,False,False,False,NAVIGATE,3,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4081,106496,-12.449999999999994,30,-39191.519999999604,-8.053999999999998,-7.588499999999998,True,True,False,False,False,NAVIGATE,2,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4082,106496,-17.59999999999999,30,-39209.1199999996,-9.530999999999995,-7.613499999999998,False,False,False,False,False,ANALYZE,2,2,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4083,106496,-8.849999999999998,30,-39217.9699999996,-9.135999999999997,-7.589499999999998,True,True,False,False,False,NAVIGATE,2,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4084,106496,-11.149999999999997,30,-39229.1199999996,-9.853999999999996,-7.566999999999997,True,True,False,False,False,NAVIGATE,3,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4085,106496,-4.979999999999995,24,-39234.099999999606,-9.356999999999996,-7.478799999999998,True,True,True,True,False,TREAT,0,0,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4086,106496,-4.9499999999999975,25,-39239.0499999996,-8.671999999999995,-7.398299999999997,True,True,True,True,False,TREAT,0,0,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4087,106496,-10.239999999999991,27,-39249.2899999996,-8.550999999999998,-7.487699999999998,True,True,True,False,False,TREAT,4,2,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4088,106496,-6.6,20,-39255.8899999996,-8.552999999999995,-7.557499999999997,True,True,True,False,False,TREAT,4,2,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4089,106496,-10.649999999999995,30,-39266.5399999996,-9.621999999999995,-7.618799999999998,True,True,False,False,False,NAVIGATE,1,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4090,106496,-10.249999999999998,30,-39276.7899999996,-9.771999999999995,-7.755099999999998,True,True,False,False,False,NAVIGATE,2,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4091,106496,-13.499999999999995,30,-39290.2899999996,-9.876999999999997,-7.791299999999996,True,True,False,False,False,NAVIGATE,2,2,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4092,106496,-12.999999999999996,30,-39303.2899999996,-9.416999999999996,-7.934299999999997,True,True,False,False,False,NAVIGATE,3,2,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4093,106496,-10.849999999999996,30,-39314.1399999996,-9.616999999999996,-7.967699999999997,True,True,False,False,False,NAVIGATE,3,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4094,106496,-5.109999999999998,28,-39319.2499999996,-9.012999999999995,-8.036999999999997,True,True,True,True,False,TREAT,0,0,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4095,106496,-14.199999999999992,30,-39333.4499999996,-9.934999999999995,-8.054999999999998,True,True,False,False,False,NAVIGATE,2,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4096,106496,-15.09999999999999,30,-39348.549999999595,-10.949999999999994,-8.234499999999999,True,False,False,False,False,NAVIGATE,2,2,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4097,106496,-14.19999999999999,30,-39362.74999999959,-11.345999999999995,-8.2485,True,True,False,False,False,NAVIGATE,2,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4098,106496,-9.999999999999998,30,-39372.74999999959,-11.685999999999996,-8.272499999999999,True,True,False,False,False,NAVIGATE,1,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4099,106496,-7.02,26,-39379.76999999959,-11.322999999999995,-8.240299999999998,True,True,True,False,False,TREAT,4,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4100,106496,-1.659999999999998,18,-39381.42999999959,-10.463999999999995,-8.155899999999997,True,True,True,True,False,TREAT,0,0,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4101,106496,-1.6400000000000001,22,-39383.06999999959,-9.277999999999995,-8.190099999999996,True,True,True,True,False,TREAT,0,0,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4102,106496,-11.649999999999999,30,-39394.719999999594,-9.142999999999995,-8.130599999999996,True,True,False,False,False,NAVIGATE,5,2,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4103,106496,-15.09999999999999,30,-39409.81999999959,-9.567999999999994,-8.226899999999995,True,False,False,False,False,NAVIGATE,2,2,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4104,106496,-13.099999999999994,30,-39422.91999999959,-10.366999999999996,-8.359499999999997,True,True,False,False,False,NAVIGATE,3,2,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4105,106496,-3.620000000000001,26,-39426.53999999959,-9.308999999999996,-8.219699999999996,True,True,True,False,False,TREAT,4,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4106,106496,-12.649999999999991,30,-39439.189999999595,-9.063999999999997,-8.229699999999998,True,True,False,False,False,NAVIGATE,2,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4107,106496,-17.59999999999999,30,-39456.78999999959,-9.403999999999996,-8.279699999999997,False,False,False,False,False,ANALYZE,2,2,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4108,106496,-3.8999999999999955,20,-39460.689999999595,-8.793999999999995,-8.192699999999997,True,True,True,True,False,TREAT,0,0,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4109,106496,-6.019999999999994,26,-39466.70999999959,-8.693999999999996,-8.229499999999996,True,True,True,True,False,TREAT,0,0,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4110,106496,-11.199999999999994,30,-39477.90999999959,-9.647999999999994,-8.248499999999996,True,True,False,False,False,NAVIGATE,4,1,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4111,106496,-10.549999999999999,30,-39488.45999999959,-10.538999999999994,-8.217999999999996,True,True,False,False,False,NAVIGATE,2,2,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4112,106496,2.3000000000000003,10,-39486.15999999959,-9.143999999999995,-8.080999999999996,True,True,True,True,False,TREAT,0,0,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4113,106496,-2.3399999999999985,17,-39488.499999999585,-7.867999999999997,-7.995399999999997,True,True,True,True,False,TREAT,0,0,-0.037394896149635315,41.50142288208008,3.065317392349243,0.0001,-0.010138869285583496,41.46402798593044,14.847870394812691,55.32666399999998
4114,108544,1.8200000000000003,9,-39486.679999999586,-6.375999999999997,-7.881199999999996,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4115,108544,-9.399999999999999,30,-39496.07999999959,-6.953999999999996,-7.841199999999997,True,True,False,False,False,NAVIGATE,2,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4116,108544,-10.199999999999998,30,-39506.279999999584,-6.708999999999996,-7.955799999999997,True,True,False,False,False,NAVIGATE,3,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4117,108544,-13.099999999999996,30,-39519.37999999958,-6.258999999999997,-7.964799999999997,True,True,False,False,False,NAVIGATE,2,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4118,108544,11.260000000000002,12,-39508.11999999958,-4.742999999999997,-7.772599999999998,True,True,True,True,True,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4119,108544,-7.239999999999997,22,-39515.35999999958,-4.8649999999999975,-7.8679999999999986,True,True,True,False,False,TREAT,4,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4120,108544,-12.849999999999994,30,-39528.20999999958,-5.029999999999998,-7.902999999999997,True,True,False,False,False,NAVIGATE,2,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4121,108544,1.3000000000000003,10,-39526.909999999574,-3.844999999999998,-7.755999999999998,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4122,108544,9.200000000000001,20,-39517.70999999958,-3.1549999999999985,-7.651299999999997,True,True,True,True,True,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4123,108544,-11.349999999999998,30,-39529.059999999576,-4.055999999999997,-7.652799999999997,True,True,False,False,False,NAVIGATE,3,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4124,108544,-11.299999999999997,30,-39540.35999999958,-5.367999999999998,-7.668999999999996,True,True,False,False,False,NAVIGATE,1,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4125,108544,-14.19999999999999,30,-39554.559999999576,-5.847999999999996,-7.668999999999998,True,True,False,False,False,NAVIGATE,2,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4126,108544,-7.769999999999998,26,-39562.32999999957,-5.604999999999996,-7.6416999999999975,True,True,True,False,False,TREAT,4,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4127,108544,-10.599999999999998,30,-39572.92999999957,-5.354999999999997,-7.683899999999998,True,True,False,False,False,NAVIGATE,2,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4128,108544,-17.59999999999999,30,-39590.52999999957,-8.240999999999996,-7.683899999999998,False,False,False,False,False,ANALYZE,1,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4129,108544,-8.249999999999998,25,-39598.77999999957,-8.341999999999995,-7.817799999999997,True,True,True,False,False,TREAT,4,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4130,108544,-9.05,30,-39607.82999999957,-7.961999999999996,-7.803799999999996,True,True,False,False,False,NAVIGATE,2,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4131,108544,-14.199999999999992,30,-39622.02999999957,-9.511999999999997,-8.015099999999997,True,True,False,False,False,NAVIGATE,3,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4132,108544,0.22000000000000064,14,-39621.80999999957,-10.409999999999997,-7.926899999999996,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4133,108544,-9.85,30,-39631.65999999957,-10.259999999999996,-7.915399999999996,True,True,False,False,False,NAVIGATE,3,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4134,108544,-4.919999999999993,26,-39636.579999999565,-9.621999999999995,-7.915099999999996,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4135,108544,-3.8999999999999955,20,-39640.47999999957,-8.591999999999995,-8.016199999999996,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4136,108544,-12.999999999999995,30,-39653.47999999957,-9.114999999999997,-8.169599999999996,True,True,False,False,False,NAVIGATE,2,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4137,108544,-8.579999999999991,29,-39662.05999999957,-8.912999999999997,-8.294399999999996,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4138,108544,-11.649999999999999,30,-39673.70999999957,-8.317999999999998,-8.312899999999996,True,True,False,False,False,NAVIGATE,4,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4139,108544,-13.59999999999999,30,-39687.30999999957,-8.852999999999996,-8.406599999999997,True,True,False,False,False,NAVIGATE,1,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4140,108544,-5.66,28,-39692.96999999957,-8.513999999999996,-8.391999999999996,True,True,True,False,False,TREAT,4,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4141,108544,-14.19999999999999,30,-39707.16999999957,-8.513999999999994,-8.414999999999997,True,True,False,False,False,NAVIGATE,3,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4142,108544,-11.249999999999996,30,-39718.41999999957,-9.660999999999996,-8.469199999999995,True,True,False,False,False,NAVIGATE,6,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4143,108544,-5.630000000000001,24,-39724.049999999566,-9.238999999999995,-8.417499999999997,True,True,True,False,False,TREAT,4,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4144,108544,-13.249999999999991,30,-39737.299999999566,-10.071999999999994,-8.427999999999995,True,True,False,False,False,NAVIGATE,4,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4145,108544,-12.849999999999993,30,-39750.149999999565,-10.966999999999995,-8.527899999999995,True,True,False,False,False,NAVIGATE,2,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4146,108544,-14.19999999999999,30,-39764.34999999956,-11.086999999999994,-8.543399999999997,True,True,False,False,False,NAVIGATE,3,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4147,108544,-17.59999999999999,30,-39781.94999999956,-11.988999999999994,-8.716699999999998,False,False,False,False,False,ANALYZE,2,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4148,108544,-11.299999999999997,30,-39793.24999999956,-11.953999999999995,-8.693199999999997,True,True,False,False,False,NAVIGATE,1,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4149,108544,-2.4400000000000004,12,-39795.689999999566,-10.837999999999996,-8.616799999999998,True,True,True,False,False,TREAT,4,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4150,108544,-7.08,24,-39802.76999999957,-10.979999999999995,-8.511599999999998,True,True,True,False,False,TREAT,4,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4151,108544,-12.049999999999997,30,-39814.81999999957,-10.764999999999995,-8.629499999999997,True,True,False,False,False,NAVIGATE,3,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4152,108544,-9.049999999999999,30,-39823.86999999957,-10.544999999999996,-8.600999999999997,True,True,False,False,False,NAVIGATE,2,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4153,108544,-5.01,18,-39828.879999999575,-10.482999999999995,-8.641099999999996,True,True,True,False,False,TREAT,4,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4154,108544,1.8200000000000003,9,-39827.059999999576,-8.975999999999996,-8.504899999999994,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4155,108544,-12.399999999999991,30,-39839.45999999958,-8.930999999999996,-8.592699999999995,True,True,False,False,False,NAVIGATE,1,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4156,108544,1.3000000000000003,10,-39838.159999999574,-7.380999999999998,-8.608299999999996,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4157,108544,0.26000000000000023,12,-39837.89999999957,-5.594999999999998,-8.529699999999997,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4158,108544,-8.350000000000001,30,-39846.24999999957,-5.299999999999999,-8.547199999999998,True,True,False,False,False,NAVIGATE,1,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4159,108544,-8.1,25,-39854.34999999957,-5.865999999999999,-8.572599999999998,True,True,True,False,False,TREAT,4,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4160,108544,-13.799999999999994,30,-39868.14999999957,-6.5379999999999985,-8.713199999999997,True,True,False,False,False,NAVIGATE,3,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4161,108544,-7.299999999999997,30,-39875.449999999575,-6.062999999999998,-8.686199999999996,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4162,108544,-1.2999999999999976,15,-39876.74999999958,-5.2879999999999985,-8.577199999999996,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4163,108544,-11.999999999999995,30,-39888.74999999958,-5.986999999999997,-8.560699999999995,True,True,False,False,False,NAVIGATE,2,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4164,108544,1.3000000000000003,10,-39887.449999999575,-6.038999999999997,-8.371699999999997,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4165,108544,-11.45,30,-39898.89999999957,-5.943999999999998,-8.363699999999998,True,True,False,False,False,NAVIGATE,2,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4166,108544,-11.649999999999997,30,-39910.54999999957,-7.238999999999997,-8.441799999999997,True,True,False,False,False,NAVIGATE,2,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4167,108544,-4.880000000000001,19,-39915.42999999957,-7.7529999999999974,-8.435299999999998,True,True,True,False,False,TREAT,4,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4168,108544,-12.799999999999995,30,-39928.229999999574,-8.197999999999997,-8.421299999999997,True,True,False,False,False,NAVIGATE,3,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4169,108544,-10.799999999999995,30,-39939.02999999958,-8.467999999999998,-8.457799999999997,True,True,False,False,False,NAVIGATE,2,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4170,108544,-11.649999999999997,30,-39950.67999999958,-8.252999999999997,-8.483799999999995,True,True,False,False,False,NAVIGATE,2,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4171,108544,-12.199999999999996,30,-39962.879999999575,-8.742999999999999,-8.518999999999995,True,True,False,False,False,NAVIGATE,2,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4172,108544,-1.2400000000000007,17,-39964.11999999957,-8.736999999999997,-8.503099999999996,True,True,True,False,False,TREAT,4,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4173,108544,-5.140000000000001,22,-39969.25999999957,-8.050999999999998,-8.426499999999997,True,True,True,False,False,TREAT,4,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4174,108544,-11.849999999999994,30,-39981.10999999957,-9.365999999999996,-8.505299999999998,True,True,False,False,False,NAVIGATE,4,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4175,108544,-6.01,23,-39987.11999999957,-8.822,-8.465899999999998,True,True,True,False,False,TREAT,4,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4176,108544,-14.19999999999999,30,-40001.31999999957,-9.076999999999996,-8.489899999999997,True,True,False,False,False,NAVIGATE,2,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4177,108544,15.38,6,-39985.93999999957,-7.0509999999999975,-8.221599999999997,True,True,True,True,True,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4178,108544,-9.36,28,-39995.29999999957,-6.706999999999996,-8.249399999999998,True,True,True,False,True,TREAT,4,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4179,108544,-14.19999999999999,30,-40009.49999999957,-7.046999999999997,-8.391799999999998,True,True,False,False,False,NAVIGATE,2,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4180,108544,-3.4400000000000004,12,-40012.93999999957,-6.225999999999997,-8.338699999999998,True,True,True,False,True,TREAT,4,2,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4181,108544,-1.339999999999999,17,-40014.27999999957,-5.139999999999997,-8.227599999999997,True,True,True,True,False,TREAT,0,0,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4182,108544,-10.599999999999998,30,-40024.87999999957,-6.075999999999998,-8.157599999999997,True,True,False,False,False,NAVIGATE,2,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
4183,108544,-8.249999999999998,30,-40033.12999999957,-6.386999999999996,-8.151599999999998,True,True,False,False,False,NAVIGATE,1,1,-0.03607362136244774,36.87288284301758,3.0630414485931396,0.0001,-0.0016525983810424805,36.83680922165513,13.484162872268055,33.440115999999975
