episode_num,episode_reward,cumulative_reward,moving_avg_10,moving_avg_100,episode_length,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window,reward_variance_window
3025,-12.099999999999996,-30727.989999999816,-14.384999999999991,-9.962399999999997,30,-0.030231239274144173,47.42595291137695,3.07629132270813,0.0001,-0.011680006980895996,47.39572167210281,7.250490732604213,96.60737599999996
3026,-6.6,-30734.589999999815,-13.684999999999993,-9.943599999999996,20,-0.030231239274144173,47.42595291137695,3.07629132270813,0.0001,-0.011680006980895996,47.39572167210281,7.250490732604213,96.60737599999996
3027,-5.16,-30739.749999999814,-13.070999999999994,-9.905699999999996,18,-0.030231239274144173,47.42595291137695,3.07629132270813,0.0001,-0.011680006980895996,47.39572167210281,7.250490732604213,96.60737599999996
3028,-17.59999999999999,-30757.349999999813,-13.070999999999993,-10.026099999999996,30,-0.030231239274144173,47.42595291137695,3.07629132270813,0.0001,-0.011680006980895996,47.39572167210281,7.250490732604213,96.60737599999996
3029,-11.999999999999993,-30769.349999999813,-12.510999999999996,-9.995099999999997,30,-0.030231239274144173,47.42595291137695,3.07629132270813,0.0001,-0.011680006980895996,47.39572167210281,7.250490732604213,96.60737599999996
3030,-13.59999999999999,-30782.94999999981,-12.360999999999995,-10.026099999999996,30,-0.030231239274144173,47.42595291137695,3.07629132270813,0.0001,-0.011680006980895996,47.39572167210281,7.250490732604213,96.60737599999996
3031,-7.059999999999999,-30790.009999999813,-11.796999999999995,-9.920699999999997,23,-0.030231239274144173,47.42595291137695,3.07629132270813,0.0001,-0.011680006980895996,47.39572167210281,7.250490732604213,96.60737599999996
3032,-12.449999999999996,-30802.459999999814,-11.701999999999995,-10.028899999999997,30,-0.030231239274144173,47.42595291137695,3.07629132270813,0.0001,-0.011680006980895996,47.39572167210281,7.250490732604213,96.60737599999996
3033,-4.459999999999997,-30806.919999999813,-10.387999999999995,-9.961499999999996,23,-0.030231239274144173,47.42595291137695,3.07629132270813,0.0001,-0.011680006980895996,47.39572167210281,7.250490732604213,96.60737599999996
3034,-8.85,-30815.76999999981,-9.987999999999996,-9.898999999999996,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3035,-10.600000000000001,-30826.36999999981,-9.837999999999997,-9.862999999999998,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3036,-17.59999999999999,-30843.96999999981,-10.937999999999997,-9.904999999999996,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3037,-0.7499999999999996,-30844.71999999981,-10.496999999999996,-9.840099999999996,15,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3038,-17.59999999999999,-30862.319999999807,-10.496999999999996,-9.865099999999996,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3039,-3.419999999999997,-30865.739999999805,-9.638999999999998,-9.792099999999996,21,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3040,0.2200000000000002,-30865.519999999804,-8.256999999999998,-9.735299999999995,14,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3041,-1.4000000000000004,-30866.919999999805,-7.690999999999998,-9.653099999999997,10,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3042,-8.489999999999997,-30875.409999999807,-7.294999999999997,-9.712199999999996,27,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3043,11.74,-30863.669999999805,-5.674999999999998,-9.443799999999996,13,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3044,-11.299999999999999,-30874.969999999805,-5.919999999999996,-9.456299999999995,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3045,-6.01,-30880.979999999803,-5.460999999999997,-9.403899999999997,18,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3046,3.3800000000000003,-30877.599999999802,-3.362999999999998,-9.309299999999995,6,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3047,-17.59999999999999,-30895.1999999998,-5.047999999999997,-9.343299999999996,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3048,-6.989999999999995,-30902.189999999802,-3.9869999999999974,-9.347599999999998,27,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3049,-14.049999999999992,-30916.2399999998,-5.049999999999996,-9.495499999999998,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3050,0.2200000000000002,-30916.0199999998,-5.049999999999997,-9.626699999999996,14,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3051,-10.799999999999999,-30926.8199999998,-5.989999999999997,-9.596699999999995,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3052,-0.8800000000000003,-30927.6999999998,-5.228999999999997,-9.484999999999996,9,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3053,-11.249999999999998,-30938.9499999998,-7.527999999999997,-9.468999999999996,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3054,-0.10000000000000009,-30939.0499999998,-6.407999999999997,-9.293999999999997,15,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3055,-1.9200000000000004,-30940.969999999797,-5.998999999999997,-9.188699999999995,11,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3056,-13.79999999999999,-30954.769999999797,-7.716999999999996,-9.233199999999995,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3057,-12.199999999999996,-30966.969999999797,-7.176999999999997,-9.441799999999995,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3058,-17.59999999999999,-30984.569999999796,-8.237999999999996,-9.466799999999996,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3059,-12.699999999999996,-30997.269999999797,-8.102999999999998,-9.480999999999996,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3060,-17.59999999999999,-31014.869999999795,-9.884999999999996,-9.565499999999997,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3061,-1.6599999999999997,-31016.529999999795,-8.970999999999995,-9.499099999999997,18,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3062,-1.3600000000000003,-31017.889999999796,-9.018999999999995,-9.389699999999998,8,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3063,-5.5600000000000005,-31023.449999999797,-8.449999999999996,-9.321299999999995,18,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3064,-10.799999999999997,-31034.249999999796,-9.519999999999996,-9.394499999999995,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3065,-9.45,-31043.699999999797,-10.272999999999996,-9.312999999999995,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3066,0.7800000000000002,-31042.919999999798,-8.814999999999998,-9.293399999999997,11,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3067,-12.999999999999993,-31055.919999999798,-8.894999999999996,-9.247399999999997,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3068,-14.19999999999999,-31070.1199999998,-8.554999999999996,-9.348599999999998,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3069,-13.399999999999991,-31083.5199999998,-8.624999999999996,-9.350599999999996,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3070,-11.999999999999991,-31095.5199999998,-8.064999999999994,-9.398199999999997,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3071,-9.59999999999999,-31105.1199999998,-8.858999999999995,-9.318199999999997,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3072,-9.679999999999998,-31114.7999999998,-9.690999999999995,-9.272999999999996,29,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3073,12.780000000000001,-31102.0199999998,-7.856999999999994,-9.100399999999997,11,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3074,-12.999999999999993,-31115.0199999998,-8.076999999999995,-9.190399999999997,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3075,-17.59999999999999,-31132.6199999998,-8.891999999999992,-9.337399999999995,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3076,-12.599999999999996,-31145.219999999797,-10.229999999999993,-9.387699999999997,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3077,-12.999999999999995,-31158.219999999797,-10.229999999999993,-9.414699999999996,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3078,-10.899999999999997,-31169.1199999998,-9.899999999999995,-9.505499999999996,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3079,-2.4400000000000004,-31171.559999999798,-8.803999999999995,-9.407899999999998,12,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3080,-12.199999999999996,-31183.7599999998,-8.823999999999995,-9.458999999999998,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3081,-13.649999999999993,-31197.4099999998,-9.228999999999996,-9.546999999999999,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3082,3.3400000000000003,-31194.0699999998,-7.926999999999997,-9.397599999999997,8,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3083,-15.09999999999999,-31209.169999999798,-10.714999999999995,-9.406599999999996,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3084,-3.9399999999999946,-31213.109999999797,-9.808999999999996,-9.311999999999996,22,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3085,1.8200000000000003,-31211.289999999797,-7.8669999999999956,-9.161299999999995,9,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3086,-13.649999999999991,-31224.9399999998,-7.971999999999996,-9.121799999999997,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3087,-0.7899999999999996,-31225.7299999998,-6.750999999999996,-9.119299999999996,17,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3088,-1.8199999999999972,-31227.5499999998,-5.842999999999996,-9.013499999999995,16,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3089,-14.049999999999992,-31241.5999999998,-7.003999999999995,-9.002999999999995,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3090,-13.399999999999995,-31254.9999999998,-7.123999999999995,-8.985999999999995,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3091,-3.960000000000001,-31258.9599999998,-6.154999999999996,-8.962599999999995,18,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3092,-13.79999999999999,-31272.7599999998,-7.868999999999994,-9.073199999999995,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3093,-3.3899999999999992,-31276.149999999798,-6.697999999999995,-8.977099999999997,22,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3094,-12.499999999999993,-31288.649999999798,-7.553999999999997,-8.965599999999997,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3095,-10.099999999999998,-31298.749999999796,-8.745999999999995,-8.970099999999995,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3096,-5.109999999999999,-31303.859999999797,-7.891999999999996,-8.905199999999997,28,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3097,-4.819999999999997,-31308.679999999797,-8.294999999999995,-8.859399999999997,26,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3098,1.4600000000000004,-31307.219999999797,-7.966999999999997,-8.722299999999997,12,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3099,-11.999999999999996,-31319.219999999797,-7.761999999999998,-8.729799999999997,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3100,-5.4,-31324.6199999998,-6.961999999999998,-8.668799999999996,20,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3101,-11.799999999999994,-31336.419999999798,-7.745999999999997,-8.652799999999994,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3102,1.98,-31334.4399999998,-6.167999999999998,-8.556999999999995,11,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3103,-11.799999999999995,-31346.239999999798,-7.008999999999998,-8.534499999999994,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3104,-12.849999999999996,-31359.089999999796,-7.043999999999999,-8.626599999999994,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3105,-13.79999999999999,-31372.889999999796,-7.413999999999996,-8.675599999999996,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3106,0.25000000000000044,-31372.639999999796,-6.8779999999999974,-8.553099999999995,15,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3107,-3.0800000000000005,-31375.719999999797,-6.703999999999996,-8.441899999999997,14,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3108,-11.249999999999998,-31386.969999999797,-7.974999999999997,-8.666599999999995,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3109,2.14,-31384.829999999798,-6.560999999999997,-8.503199999999998,13,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3110,-10.849999999999998,-31395.679999999797,-7.105999999999997,-8.657899999999996,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3111,1.98,-31393.699999999797,-5.727999999999998,-8.549699999999996,11,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3112,-2.6999999999999997,-31396.399999999798,-6.195999999999999,-8.400699999999997,20,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3113,-6.959999999999999,-31403.359999999797,-5.711999999999998,-8.357299999999997,23,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3114,-6.760000000000002,-31410.119999999795,-5.102999999999999,-8.298899999999996,23,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3115,-0.5000000000000004,-31410.619999999795,-3.772999999999999,-8.264799999999996,20,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3116,-12.199999999999998,-31422.819999999796,-5.017999999999999,-8.250799999999996,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3117,-4.4599999999999955,-31427.279999999795,-5.155999999999999,-8.182399999999996,23,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3118,-15.09999999999999,-31442.379999999794,-5.540999999999999,-8.157399999999997,30,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3119,3.3800000000000003,-31438.999999999793,-5.416999999999998,-7.947599999999998,6,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3120,1.81,-31437.18999999979,-4.150999999999998,-7.7784999999999975,12,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3121,-11.079999999999995,-31448.269999999793,-5.456999999999998,-7.762299999999997,29,-0.029705457389354706,46.877586364746094,3.0756757259368896,0.0001,-0.014900684356689453,46.84788090735674,7.194980876350137,16.607035999999976
3122,-12.849999999999993,-31461.11999999979,-6.471999999999997,-7.756799999999998,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3123,-3.2199999999999966,-31464.339999999793,-6.097999999999997,-7.612999999999997,21,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3124,-12.599999999999996,-31476.93999999979,-6.681999999999997,-7.610499999999998,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3125,-12.199999999999992,-31489.139999999792,-7.851999999999995,-7.611499999999999,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3126,-6.599999999999998,-31495.73999999979,-7.2919999999999945,-7.611499999999999,25,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3127,8.090000000000002,-31487.64999999979,-6.036999999999995,-7.478999999999997,28,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3128,-13.799999999999994,-31501.44999999979,-5.9069999999999965,-7.440999999999997,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3129,-13.199999999999996,-31514.64999999979,-7.564999999999995,-7.452999999999998,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3130,-13.249999999999993,-31527.89999999979,-9.070999999999994,-7.449499999999997,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3131,-0.2999999999999998,-31528.19999999979,-7.992999999999997,-7.381899999999997,15,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3132,-10.799999999999997,-31538.99999999979,-7.787999999999997,-7.3653999999999975,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3133,1.3000000000000003,-31537.69999999979,-7.335999999999997,-7.307799999999997,10,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3134,-1.2699999999999996,-31538.96999999979,-6.202999999999998,-7.231999999999996,16,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3135,-13.59999999999999,-31552.56999999979,-6.342999999999996,-7.261999999999997,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3136,-12.999999999999991,-31565.56999999979,-6.982999999999995,-7.2159999999999975,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3137,-4.850000000000001,-31570.419999999787,-8.276999999999996,-7.256999999999997,20,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3138,-10.649999999999997,-31581.06999999979,-7.961999999999996,-7.1874999999999964,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3139,9.14,-31571.92999999979,-5.727999999999997,-7.061899999999997,18,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3140,1.98,-31569.94999999979,-4.204999999999997,-7.044299999999997,11,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3141,4.42,-31565.52999999979,-3.732999999999998,-6.986099999999997,4,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3142,-10.0,-31575.52999999979,-3.6529999999999974,-7.001199999999996,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3143,-10.649999999999997,-31586.179999999793,-4.847999999999998,-7.225099999999997,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3144,-2.5700000000000003,-31588.749999999793,-4.977999999999998,-7.137799999999998,16,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3145,-12.59999999999999,-31601.34999999979,-4.877999999999998,-7.203699999999998,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3146,-4.45,-31605.799999999792,-4.022999999999999,-7.281999999999997,15,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3147,-9.999999999999998,-31615.799999999792,-4.5379999999999985,-7.205999999999998,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3148,-2.8900000000000006,-31618.68999999979,-3.761999999999999,-7.164999999999997,17,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3149,-8.8,-31627.48999999979,-5.555999999999999,-7.112499999999996,25,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3150,-2.440000000000001,-31629.92999999979,-5.997999999999999,-7.139099999999997,17,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3151,-12.849999999999993,-31642.779999999788,-7.724999999999999,-7.159599999999997,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3152,-9.039999999999997,-31651.81999999979,-7.628999999999998,-7.2411999999999965,27,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3153,-1.5200000000000005,-31653.33999999979,-6.715999999999998,-7.143899999999998,11,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
3154,-14.049999999999992,-31667.38999999979,-7.863999999999999,-7.283399999999996,30,-0.037048544734716415,41.131351470947266,3.0740861892700195,0.0001,0.009850800037384033,41.09430292621255,7.028522542133288,33.809920999999974
